reaction_id,q1h_idx,q2_idx,q1_idx,q2h_idx
[CH2]C=CC=O_m2.C[C]=O_m2>>C=CC=C=O_m1.CC=O_m1,9,1,3,6
C=C[O]_m2.[O]C=O_m2>>C=C=O_m1.O=CO_m1,5,2,1,4
[CH2]C=CC_m2.[CH2][C]=O_m3>>C=CC=C_m1.C=C[O]_m2,10,3,3,5
C[CH]CC_m2.[CH]=C=C=C_m2>>C=CCC_m1.C=C=C=C_m1,7,0,0,5
O=C[C](O)C=O_m2.[CH]C=C_m3>>O=C=C(O)C=O_m1.[CH2]C=C_m2,8,0,1,2
[O]CC=CC[O]_m3.C=C[O]_m2>>[O]CC=CC=O_m2.C=CO_m1,11,2,4,6
O=C([CH]O)C(=O)OO_m2.[O]O_m2>>O=CC(=O)C(=O)OO_m1.OO_m1,9,0,0,2
[CH2]C=C=O_m2.C#C[CH]C_m2>>C=C=C=O_m1.C=C=CC_m1,6,0,1,5
[CH2]C=C_m2.[O]C=O_m2>>C=C=C_m1.O=CO_m1,5,2,1,4
[CH2]C[CH2]_m3.[O]C=O_m2>>[CH2]C=C_m2.O=CO_m1,8,2,3,4
CC(=O)C(O)=C[O]_m2.C=C[CH]CO[O]_m3>>CC(=O)C(=O)C=O_m1.C=CCCO[O]_m2,10,2,4,10
C[CH]CC_m2.CO[O]_m2>>CC=CC_m1.COO_m1,9,2,2,6
C[CH]CC_m2.[O]C=O_m2>>C=CCC_m1.O=CO_m1,7,2,0,4
[CH]C=O_m3.[OH]_m2>>C#C[O]_m2.O_m1,4,0,1,2
CC([O])C(=O)C=O_m2.[CH3]_m2>>CC(=O)C(=O)C=O_m1.C_m1,10,0,1,4
O=C=C(O)[CH]O_m2.[CH2]CCC_m2>>O=C=C(O)C=O_m1.CCCC_m1,8,0,5,6
C[CH]CC_m2.[H]_m2>>CC=CC_m1.[H][H]_m1,9,0,2,1
O=CC=CC=O_m1.C=[C]C_m2>>O=[C]C=CC=O_m2.C=CC_m1,6,1,1,5
C[CH]CC_m2.C#C[CH2]_m2>>CC=CC_m1.C#CC_m1,9,2,2,6
[O]C=O_m2.O=C1[C]=CC1_m2>>O=C=O_m1.O=C1C=CC1_m1,3,2,1,5
[O]C=O_m2.[CH]=O_m2>>O=C=O_m1.C=O_m1,3,0,1,3
[CH]=O_m2.[CH]C=O_m3>>[C-]#[O+]_m1.C=C[O]_m2,1,0,0,4
O=[C]O_m2.[O]O_m2>>O=C=O_m1.OO_m1,3,0,2,2
O=[C]O_m2.C[O]_m2>>O=C=O_m1.CO_m1,3,1,2,5
O=C=C[C](O)C=O_m2.[O]C1C(=O)OOC=1O_m2>>O=C=CC(=O)C=O_m1.O=C1OOC(O)C1=O_m1,8,6,4,8
OO_m1.[CH]=C(O)C=O_m2>>[O]O_m2.C=C(O)C=O_m1,2,0,0,6
CC=O_m1.[CH]=C(O)C=O_m2>>C=C[O]_m2.C=C(O)C=O_m1,5,0,0,6
C=C=C=C_m1.[CH]=C_m2>>[CH]=C=C=C_m2.C=C_m1,5,0,0,3
[CH]=C[CH]C_m3.C[CH2]_m2>>C#C[CH]C_m2.CC_m1,6,1,1,4
O=C=CC(=O)[CH]O_m2.[CH3]_m2>>O=C=CC(=O)C=O_m1.C_m1,9,0,6,4
[O]C(C=O)=CO_m2.[O]_m3>>O=CC(=O)C=O_m1.[OH]_m2,8,0,0,1
C#CC_m1.[CH]=C=C=C_m2>>C#C[CH2]_m2.C#CC=C_m1,6,3,2,5
C=CO_m1.[O]_m3>>C=C[O]_m2.[OH]_m2,6,0,2,1
CC([O])C(=O)C=O_m2.C#C[O]_m2>>CC(=O)C(=O)C=O_m1.C=C=O_m1,10,0,1,4
[CH2]CCC_m2.CCCCO[O]_m2>>C=CCC_m1.CCCCOO_m1,7,5,1,15
C[CH]C_m2.[CH2]CCC_m2>>C=CC_m1.CCCC_m1,6,0,0,6
[CH]=O_m2.[CH]C=C=O_m3>>[C-]#[O+]_m1.[CH]=CC=O_m2,1,3,0,6
O=C[CH]C=CO_m2.C[CH2]_m2>>O=CC=CC=O_m1.CC_m1,10,1,0,4
CC(=O)OO[CH]O_m2.O=[C]C=CC=O_m2>>CC(=O)OOC=O_m1.O=CC=CC=O_m1,11,1,6,6
O=C=C(O)[CH]O_m2.[CH]C=O_m3>>O=C=C(O)C=O_m1.C=C[O]_m2,8,0,5,4
[CH2]CC_m2.CO[O]_m2>>C=CC_m1.COO_m1,6,2,1,6
C=C1OOC([O])C1=O_m2.CO[O]_m2>>C=C1OOC(=O)C1=O_m1.COO_m1,10,2,4,6
C=C=C(C=O)OO_m1.[CH]=CCC_m2>>C=C=C(C=O)O[O]_m2.C=CCC_m1,10,0,6,5
[CH2]C#CO_m2.C#C[CH2]_m2>>C=C=C=O_m1.C=C=C_m1,6,0,3,4
CC([O])C(=O)C=O_m2.[CH2]CC=C_m2>>CC(=O)C(=O)C=O_m1.C=CCC_m1,10,0,1,11
C[O]_m2.[CH]C=O_m3>>C=O_m1.C=C[O]_m2,4,0,0,4
[O]O_m2.[O]C=O_m2>>[O][O]_m3.O=CO_m1,2,2,1,4
[CH]=O_m2.[CH]=C=C=C_m2>>[C-]#[O+]_m1.C#CC=C_m1,1,3,0,5
C[O]_m2.[CH]=C(O)C=O_m2>>C=O_m1.C=C(O)C=O_m1,4,0,0,6
C=CC_m1.[CH2]_m3>>[CH2]C=C_m2.[CH3]_m2,8,0,4,3
CC_m1.CO[O]_m2>>C[CH2]_m2.COO_m1,4,2,1,6
O=C[C](O)C=O_m2.[O]OC(O)([C]=O)C=O_m3>>O=C=C(O)C=O_m1.[O]OC(O)(C=O)C=O_m2,8,4,1,9
[CH2]C[CH2]_m3.C#C[CH2]_m2>>[CH2]C=C_m2.C#CC_m1,8,2,3,6
O=C[CH]C=CO_m2.[CH2][C]=O_m3>>O=CC=CC=O_m1.C=C[O]_m2,10,3,0,5
O=C=C[C](O)C=O_m2.[CH]=C_m2>>O=C=CC(O)=C=O_m1.C=C_m1,9,0,5,3
[CH2]C=C=O_m2.[CH]C=C_m3>>C=C=C=O_m1.[CH2]C=C_m2,6,0,1,2
O=C1OOC(O)[C]1O_m2.[CH3]_m2>>O=C1OOC(O)C1=O_m1.C_m1,10,0,7,4
C[O]_m2.[CH]=C=C=C_m2>>C=O_m1.C#CC=C_m1,4,3,0,5
C#CC_m1.[CH2]C=CC_m2>>C#C[CH2]_m2.CC=CC_m1,6,0,2,6
C=C[O]_m2.[CH]=C(O)C=O_m2>>C=C=O_m1.C=C(O)C=O_m1,5,0,1,6
C#C[CH]C_m2.[CH]=C=C=C_m2>>C#CC=C_m1.C#CC=C_m1,8,3,3,5
O=C=CC(=O)[CH]O_m2.C[CH2]_m2>>O=C=CC(=O)C=O_m1.CC_m1,9,1,6,4
[CH2]CC_m2.O=C1[C]=CC1_m2>>C=CC_m1.O=C1C=CC1_m1,6,2,1,5
C=[C]C_m2.C[CH]CC_m2>>C=C=C_m1.CCCC_m1,7,1,2,8
[CH2]C=CC=O_m2.C#C[O]_m2>>C=CC=C=O_m1.C=C=O_m1,9,0,3,4
O=C[CH]C=CO_m2.[CH]C=C_m3>>O=CC=CC=O_m1.[CH2]C=C_m2,10,0,0,2
[CH2]C=CC_m2.[CH]1C=CCO1_m2>>C=C=CC_m1.C1=COCC1_m1,6,3,1,10
[CH]1C=CCO1_m2.[CH2]C[CH2]_m3>>C1C=COC=1_m1.[CH2]CC_m2,9,4,2,9
O=C[C](O)C=O_m2.[CH]=O_m2>>O=CC(=O)C=O_m1.C=O_m1,7,0,3,3
O=C=C[C](O)C=O_m2.[CH]=O_m2>>O=C=CC(=O)C=O_m1.C=O_m1,8,0,4,3
C#CC_m1.[O]C1C(=O)OOC=1O_m2>>C#C[CH2]_m2.O=C1OOC(O)C1=O_m1,6,6,2,8
[CH2]C#CO_m2.[CH2]CCC_m2>>C=C=C=O_m1.CCCC_m1,6,0,3,6
[CH2][C]=O_m3.[CH]=C_m2>>C#C[O]_m2.C=C_m1,2,0,0,3
[CH]=C_m2.[O]C1C(=O)OOC=1O_m2>>C#C_m1.O=C1OOC(O)C1=O_m1,4,6,1,8
C=CC_m1.C#C[CH]C_m2>>[CH2]C=C_m2.C=C=CC_m1,8,0,4,5
[O]CC=CC[O]_m3.C#C[CH2]_m2>>[O]CC=CC=O_m2.C#CC_m1,11,2,4,6
[CH2]CC=C_m2.[CH]=C=C=C_m2>>C=CC=C_m1.C=C=C=C_m1,7,0,2,5
O=C[CH]C=CO_m2.[CH3]_m2>>O=CC=CC=O_m1.C_m1,10,0,0,4
O=[C]O_m2.O=[C]CC=O_m2>>O=C=O_m1.O=CCC=O_m1,3,1,2,5
O=CC=CC=O_m1.[CH2]CCCOO_m2>>O=[C]C=CC=O_m2.CCCCOO_m1,6,0,1,8
O=C=C[C](O)C=O_m2.O=[C]CC=O_m2>>O=C=CC(=O)C=O_m1.O=CCC=O_m1,8,1,4,5
[CH2]CC=C_m2.[O][O]_m3>>C=CC=C_m1.[O]O_m2,7,1,2,2
[CH2]CCC_m2.CO[O]_m2>>C=CCC_m1.COO_m1,7,2,1,6
[CH2]CCC_m2.C=[C]C_m2>>C=CCC_m1.C=CC_m1,7,1,1,5
[O]C1OC(O)C=1O_m2.[CH]C=O_m3>>O=C1OC(O)C1=O_m1.C=C[O]_m2,9,0,6,4
[O]C1OOC(O)C1=O_m2.[CH2]CCC_m2>>O=C1OOC(O)C1=O_m1.CCCC_m1,8,0,1,6
CC(=O)OO[CH]O_m2.[CH]=C=C=C_m2>>CC(=O)OOC=O_m1.C#CC=C_m1,11,3,6,5
[O]CCC=O_m2.[CH2]C=CC_m2>>O=CCC=O_m1.C=CCC_m1,6,4,3,8
O=CC=CC=O_m1.C#C[CH2]_m2>>O=[C]C=CC=O_m2.C=C=C_m1,6,0,1,4
[CH2]C#CC_m2.[O]C1C(=O)OOC=1O_m2>>C=C=C=C_m1.O=C1OOC(O)C1=O_m1,8,6,3,8
C#C[CH]C_m2.[CH2]CCC_m2>>C#CC=C_m1.CCCC_m1,8,0,3,6
C=C[O]_m2.[O]C(=O)O_m2>>C=C=O_m1.O=C(O)O_m1,5,2,1,4
C=CC_m1.[CH2]C(=O)C=O_m2>>[CH2]C=C_m2.C=C(O)C=O_m1,8,4,4,7
[O]O_m2.[CH]=C=C=C_m2>>[O][O]_m3.C=C=C=C_m1,2,0,1,5
O=C[C](O)C=O_m2.C#C[CH2]_m2>>O=C=C(O)C=O_m1.C=C=C_m1,8,0,1,4
C#CC=C_m1.[CH]1C=CCO1_m2>>[CH]=C=C=C_m2.C1=COCC1_m1,5,3,3,10
O=C1OOC(O)[C]1O_m2.[CH]=O_m2>>O=C1OOC(O)C1=O_m1.C=O_m1,10,0,7,3
[CH2]CCC_m2.C[CH]CCOO_m2>>C=CCC_m1.CCCCOO_m1,7,1,1,10
[CH2]C=CC=O_m2.C[O]_m2>>C=CC=C=O_m1.CO_m1,9,1,3,5
[O]CC(=O)C=O_m2.[CH2]C(=O)C=O_m2>>O=CC(=O)C=O_m1.C=C(O)C=O_m1,7,4,1,7
C[O]_m2.[CH]=C=C=C_m2>>C=O_m1.C=C=C=C_m1,4,0,0,5
C=[C]C_m2.[O]C1C(=O)OOC=1O_m2>>C#CC_m1.O=C1OOC(O)C1=O_m1,4,6,0,8
C=CC[C]=O_m2.[CH]=C(O)C=O_m2>>C=CC=C=O_m1.C=C(O)C=O_m1,9,0,2,6
CC(=O)C(=O)C[O]_m2.O=[C]CC=O_m2>>CC(=O)C(=O)C=O_m1.O=CCC=O_m1,11,1,5,5
O=C=C[C](O)C=O_m2.[O][O]_m3>>O=C=CC(O)=C=O_m1.[O]O_m2,9,1,5,2
[CH]=O_m2.C=C[O]_m2>>[C-]#[O+]_m1.C=CO_m1,1,2,0,6
CC(=O)C([O])=CO_m2.[O]O_m2>>CC(=O)C(=O)C=O_m1.OO_m1,11,0,6,2
CC(=O)C(O)=C[O]_m2.[CH2]CCC_m2>>CC(=O)C(=O)C=O_m1.CCCC_m1,10,0,4,6
[CH2]C=CC_m2.[CH2]O_m2>>C=CC=C_m1.CO_m1,10,0,3,4
O=[C]O_m2.[CH2]C([O])=C=O_m3>>O=C=O_m1.[CH2]C(=O)C=O_m2,3,5,2,7
C=CO_m1.[O]C1C(=O)OOC=1O_m2>>C=C[O]_m2.O=C1OOC(O)C1=O_m1,6,6,2,8
C=C=CC_m1.[CH]=C_m2>>C#C[CH]C_m2.C=C_m1,5,0,0,3
O=C([CH]O)C(=O)OO_m2.C[C]=O_m2>>O=CC(=O)C(=O)OO_m1.CC=O_m1,9,1,0,6
[CH]=C[CH]C_m3.[O][O]_m3>>C#C[CH]C_m2.[O]O_m2,6,1,1,2
[CH2]C=CC_m2.[CH]C=O_m3>>C=C=CC_m1.C=C[O]_m2,6,0,1,4
[CH2]CO_m2.[CH]=C[CH]C_m3>>C=CO_m1.[CH2]C=CC_m2,6,0,1,2
O=[C]O_m2.[O]C1C(=O)OOC=1O_m2>>O=C=O_m1.O=C1OOC(O)C1=O_m1,3,6,2,8
COO_m1.C=[C]C_m2>>CO[O]_m2.C=CC_m1,6,1,2,5
C[CH2]_m2.[CH]=C=C=C_m2>>C=C_m1.C=C=C=C_m1,6,0,1,5
C#C[CH]C_m2.[CH2]C=C_m2>>C#CC=C_m1.C=CC_m1,8,4,3,8
COO_m1.[CH2]O_m2>>CO[O]_m2.CO_m1,6,0,2,4
O=C[CH]C=CO_m2.C[CH]CC_m2>>O=CC=CC=O_m1.CCCC_m1,10,1,0,8
C=CC[C]=O_m2.[CH2]O_m2>>C=CC=C=O_m1.CO_m1,9,0,2,4
O=C1OOC(O)[C]1O_m2.[CH2]C=CC_m2>>O=C1OOC(O)C1=O_m1.C=CCC_m1,10,4,7,8
[O]C1OOC(=O)C=1O_m2.[CH2]CC=C_m2>>O=C1OOC(=O)C1=O_m1.C=CCC_m1,8,0,7,11
C=[C]C(=O)C=O_m2.C#C[CH2]_m2>>C#CC(=O)C=O_m1.C=C=C_m1,7,0,0,4
C[CH]CC_m2.[CH]=C(O)C=O_m2>>CC=CC_m1.C=C(O)C=O_m1,9,0,2,6
[O]C1OC(O)C=1O_m2.[CH3]_m2>>O=C1OC(O)C1=O_m1.C_m1,9,0,6,4
CC=CC_m1.[CH2]_m3>>[CH2]C=CC_m2.[CH3]_m2,6,0,0,3
[CH2]C=C_m2.C[CH]CCOO_m2>>C=C=C_m1.CCCCOO_m1,5,1,1,10
[CH2]CC=C_m2.C=C[CH]CO[O]_m3>>C=CC=C_m1.CC=CCO[O]_m2,7,0,2,8
[CH]1CCOOC1_m2.[O]C1C(=O)OOC=1O_m2>>C1=CCOOC1_m1.O=C1OOC(O)C1=O_m1,8,6,1,8
O=C=C[C](O)C=O_m2.[CH3]_m2>>O=C=CC(O)=C=O_m1.C_m1,9,0,5,4
O=C([CH]O)C(=O)OO_m2.[OH]_m2>>O=CC(=O)C(=O)OO_m1.O_m1,9,0,0,2
[CH]=C_m2.[CH2]C=C[CH2]_m3>>C#C_m1.[CH2]C=CC_m2,4,0,1,10
O=C[CH]C=CO_m2.O=[C]CC=O_m2>>O=CC=CC=O_m1.O=CCC=O_m1,10,1,0,5
[O]C1OOC(=O)C=1O_m2.C[CH]CC_m2>>O=C1OOC(=O)C1=O_m1.CCCC_m1,8,1,7,8
C[CH]CC_m2.C#C[CH]C_m2>>CC=CC_m1.C=C=CC_m1,9,0,2,5
O=C[CH]C=CO_m2.[CH2][C]=O_m3>>O=CC=CC=O_m1.C[C]=O_m2,10,0,0,5
CC([O])C(=O)C=O_m2.[CH]=C=C=C_m2>>CC(=O)C(=O)C=O_m1.C#CC=C_m1,10,3,1,5
C=C(O)[CH]O_m2.[CH]C=C_m3>>C=C(O)C=O_m1.[CH2]C=C_m2,9,0,4,2
CC(=O)C([O])=CO_m2.[CH2]CCCOO_m2>>CC(=O)C(=O)C=O_m1.CCCCOO_m1,11,0,6,8
[CH2]C#CO_m2.[CH2]_m3>>C=C=C=O_m1.[CH3]_m2,6,0,3,3
COO_m1.[CH]=C=C=C_m2>>CO[O]_m2.C#CC=C_m1,6,3,2,5
O=C[C](O)C=O_m2.[CH]=CCC_m2>>O=C=C(O)C=O_m1.C=CCC_m1,8,0,1,5
C[CH]CC_m2.[CH]=CCC_m2>>CC=CC_m1.C=CCC_m1,9,0,2,5
[O]CC(=O)C=O_m2.C[O]_m2>>O=CC(=O)C=O_m1.CO_m1,7,1,1,5
[O]C1C(=O)OOC=1O_m2.O=[C]C=CC=O_m2>>O=C1OOC(=O)C1=O_m1.O=CC=CC=O_m1,8,1,0,6
[O]O_m2.C=[C]C(=C)O[O]_m3>>[O][O]_m3.C=C=C(C)O[O]_m2,2,3,1,10
[O]CC=CC=O_m2.[O]C1C(=O)OOC=1O_m2>>O=CC=CC=O_m1.O=C1OOC(O)C1=O_m1,7,6,1,8
[O]C1OOC(=O)C=1O_m2.C=C[O]_m2>>O=C1OOC(=O)C1=O_m1.CC=O_m1,8,0,7,5
C=C1OOC([O])C1=O_m2.C[O]_m2>>C=C1OOC(=O)C1=O_m1.CO_m1,10,1,4,5
CC(=O)OO[CH]O_m2.[CH2]CCCOO_m2>>CC(=O)OOC=O_m1.CCCCOO_m1,11,0,6,8
C=C[O]_m2.O=[C]CC=O_m2>>C=C=O_m1.O=CCC=O_m1,5,1,1,5
[CH2]CC=C_m2.[C]#C_m2>>C=CC=C_m1.C#C_m1,7,0,2,3
O=[C]O_m2.[CH]=CCC_m2>>O=C=O_m1.C=CCC_m1,3,0,2,5
O=C=C[C](O)C=O_m2.C[CH2]_m2>>O=C=CC(O)=C=O_m1.CC_m1,9,1,5,4
O=[C]O_m2.[O]OC(O)([C]=O)C=O_m3>>O=C=O_m1.[O]OC(O)(C=O)C=O_m2,3,4,2,9
C=C=CC_m1.[CH2]CC=C_m2>>C#C[CH]C_m2.C=CCC_m1,5,0,0,11
O=C=C[C](O)C=O_m2.C[CH]CC_m2>>O=C=CC(O)=C=O_m1.CCCC_m1,9,1,5,8
O=[C]O_m2.C=C=[C]CO[O]_m3>>O=C=O_m1.CC#CCO[O]_m2,3,0,2,8
C=C=C(C=O)OO_m1.[CH]=C_m2>>C=C=C(C=O)O[O]_m2.C=C_m1,10,0,6,3
C[C]=O_m2.[CH]C=O_m3>>C=C=O_m1.C=C[O]_m2,5,0,0,4
CO[O]_m2.[CH3]_m2>>[CH2]O[O]_m3.C_m1,5,0,0,4
[CH2]C=C_m2.[CH]=C=C=C_m2>>C=C=C_m1.C#CC=C_m1,5,3,1,5
[CH2]CCC_m2.[CH]=C=C=C_m2>>C=CCC_m1.C#CC=C_m1,7,3,1,5
CO_m1.[CH2]_m3>>[CH2]O_m2.[CH3]_m2,4,0,0,3
O=C=C(O)[CH]O_m2.[O]C1C(=O)OOC=1O_m2>>O=C=C(O)C=O_m1.O=C1OOC(O)C1=O_m1,8,6,5,8
C=C1OOC([O])=C1O_m2.C[CH2]_m2>>C=C1OOC(=O)C1=O_m1.CC_m1,10,1,7,4
[CH2]C#CO_m2.[CH2]C#CC_m2>>C=C=C=O_m1.C=C=CC_m1,6,4,3,6
C#C[CH]C_m2.O=[C]O_m2>>C#CC=C_m1.O=CO_m1,8,1,3,3
[CH]=O_m2.O=[C]CC=O_m2>>[C-]#[O+]_m1.O=CCC=O_m1,1,1,0,5
[CH]C=C_m3.C=C[O]_m2>>C#C[CH2]_m2.C=CO_m1,4,2,1,6
[CH2]CC=C_m2.[CH2][C]=O_m3>>C=CC=C_m1.C[C]=O_m2,7,0,2,5
C=CC[C]=O_m2.[O]C1C(=O)OOC=1O_m2>>C=CC=C=O_m1.O=C1OOC(O)C1=O_m1,9,6,2,8
[CH2]O_m2.[CH2]O[O]_m3>>C=O_m1.CO[O]_m2,4,0,1,5
C[CH2]_m2.[O]C=O_m2>>C=C_m1.O=CO_m1,6,2,1,4
C[CH]C_m2.C[CH]CC_m2>>C=CC_m1.CCCC_m1,6,1,0,8
[O]CC=CC[O]_m3.C#C[CH2]_m2>>[O]CC=CC=O_m2.C=C=C_m1,11,0,4,4
[O]CC(=O)C=O_m2.[OH]_m2>>O=CC(=O)C=O_m1.O_m1,7,0,1,2
[O]CC=CC[O]_m3.C#C[O]_m2>>[O]CC=CC=O_m2.C=C=O_m1,11,0,4,4
[CH2]C=C_m2.O=C1[C]=CC1_m2>>C=C=C_m1.O=C1C=CC1_m1,5,2,1,5
[O]CC=CC[O]_m3.C[C]=O_m2>>[O]CC=CC=O_m2.CC=O_m1,11,1,4,6
CC=O_m1.[O]C1C(=O)OOC=1O_m2>>C=C[O]_m2.O=C1OOC(O)C1=O_m1,5,6,0,8
O=[C]O_m2.[CH2]C(=O)C=O_m2>>O=C=O_m1.C=C(O)C=O_m1,3,4,2,7
C=[C]C_m2.[CH2]CC=C_m2>>C=C=C_m1.C=CCC_m1,7,0,2,11
O=C1OOC(O)[C]1O_m2.C[CH2]_m2>>O=C1OOC(O)C1=O_m1.CC_m1,10,1,7,4
[O]C1OOC(=O)C=1O_m2.[CH]=CCC_m2>>O=C1OOC(=O)C1=O_m1.C=CCC_m1,8,0,7,5
C=[C]C_m2.[CH2]O[O]_m3>>C#CC_m1.CO[O]_m2,4,0,0,5
[CH2]CO_m2.[CH2]CCCOO_m2>>C=CO_m1.CCCCOO_m1,6,0,1,8
[O]CC(=O)C=O_m2.[O]O_m2>>O=CC(=O)C=O_m1.OO_m1,7,0,1,2
CC=CC_m1.O=[C]O_m2>>[CH2]C=CC_m2.O=CO_m1,6,1,0,3
[CH2]C=CC_m2.O=[C]C=CC=O_m2>>C=C=CC_m1.O=CC=CC=O_m1,6,1,1,6
O=[C]O_m2.C=C[CH]CO[O]_m3>>O=C=O_m1.CC=CCO[O]_m2,3,0,2,8
[CH2]C=C=O_m2.[O][O]_m3>>[CH]C=C=O_m3.[O]O_m2,2,1,0,2
[O]C=O_m2.[C]#C_m2>>O=C=O_m1.C#C_m1,3,0,1,3
[O]C=O_m2.[CH]=CCC_m2>>O=C=O_m1.C=CCC_m1,3,0,1,5
[O]CC=CC=O_m2.[CH]=C(O)C=O_m2>>O=CC=CC=O_m1.C=C(O)C=O_m1,7,0,1,6
O=C=C(O)[CH]O_m2.CCCCO[O]_m2>>O=C=C(O)C=O_m1.CCCCOO_m1,8,5,5,15
CC(=O)C(O)=C[O]_m2.[CH2]O[O]_m3>>CC(=O)C(=O)C=O_m1.CO[O]_m2,10,0,4,5
[CH]=O_m2.[CH2][C]=O_m3>>[C-]#[O+]_m1.C[C]=O_m2,1,0,0,5
C=C_m1.[CH]=C=C=C_m2>>[CH]=C_m2.C#CC=C_m1,3,3,0,5
O=[C]O_m2.[OH]_m2>>O=C=O_m1.O_m1,3,0,2,2
[O]C=O_m2.[CH2][C](O)C=O_m3>>O=C=O_m1.C=C(O)[CH]O_m2,3,6,1,9
[O]C(C=O)=CO_m2.[CH3]_m2>>O=CC(=O)C=O_m1.C_m1,8,0,0,4
[CH]=O_m2.[O][C](C=O)C=C=O_m3>>[C-]#[O+]_m1.O=C=CC(=O)[CH]O_m2,1,3,0,9
C=C(O)C=O_m1.[CH2]C=C_m2>>[CH]=C(O)C=O_m2.C=CC_m1,6,4,0,8
[CH]=O_m2.[CH2]C=C[CH2]_m3>>[C-]#[O+]_m1.[CH2]CC=C_m2,1,3,0,7
C=C[O]_m2.[CH]=C=C=C_m2>>C=C=O_m1.C#CC=C_m1,5,3,1,5
[CH2]C=C_m2.[CH2]C=C[CH2]_m3>>C=C=C_m1.[CH2]C=CC_m2,5,0,1,10
O=C=C(O)[CH]O_m2.[CH2]C=C[CH2]_m3>>O=C=C(O)C=O_m1.[CH2]C=CC_m2,8,0,5,10
C#CC_m1.O=[C]O_m2>>C#C[CH2]_m2.O=CO_m1,6,1,2,3
C[CH2]_m2.[CH2][C]=O_m3>>C=C_m1.C=C[O]_m2,6,3,1,5
[O]C1OC(O)C=1O_m2.[CH2]C=CC_m2>>O=C1OC(O)C1=O_m1.CC=CC_m1,9,0,6,6
O=C=CC(=O)[CH]O_m2.[CH2]_m3>>O=C=CC(=O)C=O_m1.[CH3]_m2,9,0,6,3
C#CC_m1.C=[C]C_m2>>C#C[CH2]_m2.C=CC_m1,6,1,2,5
O=C([CH]O)C(=O)OO_m2.[CH2]C=CC_m2>>O=CC(=O)C(=O)OO_m1.C=CCC_m1,9,4,0,8
[CH2]C=CC_m2.C=C=[C]CO[O]_m3>>C=CC=C_m1.CC#CCO[O]_m2,10,0,3,8
O=C=C(O)[CH]O_m2.[O]OC(O)([C]=O)C=O_m3>>O=C=C(O)C=O_m1.[O]OC(O)(C=O)C=O_m2,8,4,5,9
O=[C]O_m2.[C]#C_m2>>O=C=O_m1.C#C_m1,3,0,2,3
C=C[O]_m2.[CH]C=O_m3>>C=C=O_m1.C=C[O]_m2,5,0,1,4
C=C(O)C=O_m1.[H]_m2>>[CH2]C(=O)C=O_m2.[H][H]_m1,7,0,4,1
C=C=CC_m1.[H]_m2>>C#C[CH]C_m2.[H][H]_m1,5,0,0,1
O=C[C](O)C=O_m2.[CH2]C#CC_m2>>O=C=C(O)C=O_m1.C=C=CC_m1,8,4,1,6
C=C(O)C=O_m1.[H]_m2>>[CH]=C(O)C=O_m2.[H][H]_m1,6,0,0,1
[CH2]CC_m2.[CH3]_m2>>[CH2]C[CH2]_m3.C_m1,9,0,4,4
[CH2]C#CC_m2.[CH]=C=C=C_m2>>C=C=C=C_m1.C#CC=C_m1,8,3,3,5
C=CC[C]=O_m2.[CH]=C_m2>>C=CC=C=O_m1.C=C_m1,9,0,2,3
C#C[CH]C_m2.[H]_m2>>C#CC=C_m1.[H][H]_m1,8,0,3,1
[CH2]C=C=O_m2.[O][O]_m3>>C=C=C=O_m1.[O]O_m2,6,1,1,2
[CH]1C=CCO1_m2.[CH2]O[O]_m3>>C1C=COC=1_m1.CO[O]_m2,9,0,2,5
C=CC_m1.[O]C=O_m2>>[CH2]C=C_m2.O=CO_m1,8,2,4,4
[O]CC(=O)C=O_m2.[O][O]_m3>>O=CC(=O)C=O_m1.[O]O_m2,7,1,1,2
[O]C1OOC(=O)C=1O_m2.C=C[O]_m2>>O=C1OOC(=O)C1=O_m1.C=CO_m1,8,2,7,6
[CH]=O_m2.[CH]=C=C=C_m2>>[C-]#[O+]_m1.C=C=C=C_m1,1,0,0,5
CC(=O)C([O])=CO_m2.[OH]_m2>>CC(=O)C(=O)C=O_m1.O_m1,11,0,6,2
O=C=C[C](O)C=O_m2.C=[C]C_m2>>O=C=CC(=O)C=O_m1.C=CC_m1,8,1,4,5
OO_m1.[CH]=C=C=C_m2>>[O]O_m2.C=C=C=C_m1,2,0,0,5
[CH2]C=C=O_m2.[CH2]CCC_m2>>C=C=C=O_m1.CCCC_m1,6,0,1,6
[CH]1CCOOC1_m2.CCCCO[O]_m2>>C1=CCOOC1_m1.CCCCOO_m1,8,5,1,15
[CH]1CCOOC1_m2.[C]#C_m2>>C1=CCOOC1_m1.C#C_m1,8,0,1,3
[CH2]O_m2.C[CH]CCOO_m2>>C=O_m1.CCCCOO_m1,4,1,1,10
C[CH2]_m2.[CH]=C=C=C_m2>>C=C_m1.C#CC=C_m1,6,3,1,5
C#C[CH]C_m2.[CH]1C=CCO1_m2>>C#CC=C_m1.C1=COCC1_m1,8,3,3,10
[O]C1C(=O)OOC=1O_m2.[CH3]_m2>>O=C1OOC(=O)C1=O_m1.C_m1,8,0,0,4
O=C=C[C](O)C=O_m2.C=C[CH]CO[O]_m3>>O=C=CC(=O)C=O_m1.C=CCCO[O]_m2,8,2,4,10
[CH2]C#CO_m2.C[CH2]_m2>>C=C=C=O_m1.CC_m1,6,1,3,4
